name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,UnsortedCDictionaryEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.00028002200087939855,0.0008516359994246159,0.0002867729349555341,1.1874089118542891e-05,0.0002855319999071071,3.7520003388635814e-06,61;223,3487.0794210585327,3320,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,UnsortedDictionaryEncoding,True,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.00028048199965269305,0.00043869199907931034,0.0002880671291689568,4.836802100493431e-06,0.00028779600052075693,3.877499693771824e-06,373;169,3471.4130796002105,3336,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,DictionaryEncoding,True,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,1000000,20,20000000,,,0.0002811230006045662,0.0003234230007365113,0.0002892504646485369,3.426898221307205e-06,0.0002889679999498185,2.9054999686195515e-06,775;255,3457.2113867304665,3308,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-DictionaryEncoding-mask-eager],cuda,,20,eq,True,0.15,DictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.000282504999631783,0.0004427999992913101,0.000288797264527322,6.776021844984802e-06,0.0002879570001823595,2.3550001060357317e-06,140;237,3462.636675720292,3414,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,UnsortedCDictionaryEncoding,True,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.00028286700035096146,0.00043128900142619386,0.0002886168292614439,6.337557450871335e-06,0.00028735500018228777,3.377000211912673e-06,221;234,3464.8014204817864,3268,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CPlainEncoding-mask-compile],cuda,,20,prefix,True,0.15,CPlainEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,100000000,20,2000000000,,,0.0002886279999074759,0.00044012500075041316,0.0002922776196209019,4.312619772904306e-06,0.0002918739992310293,1.7029979062499478e-06,118;169,3421.404626522715,3386,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cuda-CPlainEncoding-mask-eager],cuda,,20,prefix,True,0.15,CPlainEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.00029746499967586715,0.0004783470012625912,0.00030576986297715844,6.6642056395412095e-06,0.00030483799855574034,2.1764994926343206e-06,210;388,3270.433489629754,3277,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,DictionaryEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.0002975349998450838,0.0005200369996600784,0.0003045016192844975,7.430017914257331e-06,0.00030340600096678827,3.852500412904192e-06,178;205,3284.054785487675,3228,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,DictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.0003024140005436493,0.0004302870001993142,0.00031000119328775463,4.256026762446519e-06,0.00030934700043872,3.941249815397896e-06,498;116,3225.7940345144502,3073,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,DictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.0003031350006494904,0.0026736820000223815,0.0003113163626239395,4.263822689026017e-05,0.00030978250106272753,3.641498551587574e-06,4;165,3212.166529158536,3116,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,DictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.00030314600007841364,0.0004623869990609819,0.0003097894166227374,5.891792456074387e-06,0.0003088260000367882,2.3340016923611984e-06,197;301,3227.9992354219235,3214,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,DictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.00030397699993045535,0.00046341899906110484,0.0003115984290222172,5.442006023707072e-06,0.0003109700010099914,4.148000698478427e-06,282;117,3209.258798697921,3107,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.0003115210001851665,0.00048096300088218413,0.00031843050174146974,8.84180545214476e-06,0.0003171419994032476,3.0585001695726532e-06,69;234,3140.4026766628317,3129,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-mask-eager],cuda,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0003139360014756676,0.0005112300004839199,0.0003249533604359116,8.761801501570442e-06,0.000324045000525075,2.7650003175949678e-06,103;454,3077.3646983017534,3146,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.0003176629998051794,0.0003943479987356113,0.00033090173213271197,1.2137596410501744e-05,0.00032599350015516393,6.572498932655435e-06,500;511,3022.0452264025575,2852,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,UnsortedDictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.0003191150008206023,0.0009996970002248418,0.00032644835107603024,1.3357529951731335e-05,0.0003254469993407838,2.715001755859703e-06,9;259,3063.2717142047954,3042,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.00033497500044177286,0.00045396099994832184,0.00034589010585096586,5.921158800652765e-06,0.0003449549985816702,5.783500910183648e-06,489;101,2891.091659126183,2777,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,DictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,1000000,20,20000000,,,0.0003355070002726279,0.0009510139989288291,0.00034326271067315026,1.204239190904555e-05,0.0003424599999561906,3.737499355338514e-06,24;191,2913.2206001606314,2876,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.00033646799965936225,0.0004951800001435913,0.0003473746055332418,9.158272458895392e-06,0.0003458860010141507,5.737751507695066e-06,155;115,2878.7366263142276,2715,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.0003376500008016592,0.003776295001443941,0.00034929157194864063,6.56478331613371e-05,0.00034694900023168884,5.261748356133467e-06,9;115,2862.937672447014,2773,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.0003384419997018995,0.000508174000060535,0.0003517371246622198,1.0246152999114612e-05,0.0003488570000627078,1.1230499694647733e-05,304;61,2843.032281452576,2688,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.000338973000907572,0.0005080040009488584,0.0003501193191168371,8.913315868043087e-06,0.00034887199944932945,5.620999218081124e-06,207;138,2856.169155482373,2770,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.0003390830006537726,0.0005353060005290899,0.0003520723832377119,9.614633515882197e-06,0.0003501539995340863,9.871499059954658e-06,349;58,2840.325022950809,2719,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-mask-eager],cuda,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.0003393539991520811,0.0004465469992283033,0.00035264408164953766,3.930311960108886e-06,0.0003519080000842223,3.1260005926014856e-06,547;274,2835.7203538547205,2866,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.000352738999936264,0.0005130540012032725,0.0003689809956133678,1.744509435819831e-05,0.00036168099995848024,7.989999176061247e-06,417;444,2710.1666803670228,2508,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-DictionaryEncoding-mask-eager],cuda,,20,prefix,True,0.15,DictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.0003572979985619895,0.0004928950002067722,0.0003634715461099062,3.7826781315577604e-06,0.0003627089990914101,2.5872500373225193e-06,317;213,2751.2469977433143,2765,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-PlainEncoding-index-compile],cuda,,20,prefix,False,0.15,PlainEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.0003574879992811475,0.0005208680013311096,0.0003663780839597275,6.8589880236443915e-06,0.0003652285004136502,5.068998689239379e-06,224;123,2729.4209009235406,2668,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,DictionaryEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.000363168999683694,0.005746564000219223,0.00039367937786309197,0.0001687509029214685,0.0003867539999191649,9.402250270795776e-06,6;119,2540.1381332901956,2543,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,DictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.00037669499943149276,0.0005469579991768114,0.00038681288234427213,4.863686285331943e-06,0.0003863629990519257,3.1784993552719243e-06,428;250,2585.2293076164347,2609,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.00038161399970704224,0.0005171410011826083,0.0003880517272458532,4.351915423448422e-06,0.0003870840009767562,3.0159990274114534e-06,307;218,2576.976031255859,2537,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,DictionaryEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.0003817140004684916,0.0013292330004333053,0.00039259124700276044,2.0325971365230892e-05,0.00039107200063881464,6.1159989854786545e-06,9;87,2547.1785416371463,2417,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,DictionaryEncoding,True,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.00038293699981295504,0.0007005190000199946,0.00039238287100095434,8.608857251651927e-06,0.0003916929999832064,3.424499027460115e-06,172;294,2548.531227800634,2465,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,DictionaryEncoding,True,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.0003872340002999408,0.000566344999242574,0.0003960116686058515,7.5147993772488754e-06,0.00039536999975098297,6.522499461425468e-06,198;58,2525.17811790868,2408,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-PlainEncoding-mask-eager],cuda,,20,eq,True,0.15,PlainEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.0003891380001732614,0.0008902289991965517,0.00039507230609780184,1.0143337063627366e-05,0.00039442900015274063,1.4704983186675236e-06,10;201,2531.1822280766137,2519,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,DictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.00039289599953917786,0.0006903000012243865,0.0004040917609759157,8.83587832978986e-06,0.00040289499884238467,3.2217512853094377e-06,105;268,2474.6854466542836,2481,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-CPlainEncoding-mask-eager],cuda,,20,prefix,True,0.15,CPlainEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.00039999900036491454,0.0005912719989282778,0.0004033790261368349,5.680145360212067e-06,0.00040286399962496944,1.2952509678143542e-06,65;177,2479.057995595384,2489,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-PlainEncoding-index-compile],cuda,,20,eq,False,0.15,PlainEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.00040959700163512025,0.0005641910011036089,0.00041860163624240544,8.194550935414372e-06,0.00041764299930946436,4.358000296633691e-06,141;145,2388.906094530687,2345,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,DictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.00041185200097970665,0.0005763529989053495,0.00042530208740692796,9.540040246870537e-06,0.0004235439992044121,7.787248250679113e-06,272;107,2351.269908165775,2345,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,DictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.0004419780016178265,0.0006079830000089714,0.00045262901081181376,7.176267759555901e-06,0.0004514815000220551,6.281998139456846e-06,273;85,2209.3148607652165,2130,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.00044326100032776594,0.0006101779999880819,0.0004619899537959745,1.9431458905616772e-05,0.0004533399987849407,1.0527499853196787e-05,396;399,2164.549232690941,2011,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,DictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.00044456399882619735,0.0005936760007898556,0.0004583080559233762,6.3926933846804905e-06,0.00045733700062555727,5.445499482448213e-06,349;94,2181.938517282333,2128,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,DictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.00044716800039168447,0.00061339300009422,0.0004591296855092764,8.1825231237942e-06,0.00045818999933544546,6.705501164105954e-06,226;71,2178.0338574509265,2121,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,DictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,1000000,20,20000000,,,0.0004573280002659885,0.00250576500002353,0.0005174749450954708,5.4813011654696344e-05,0.0005171909997443436,4.4194001020514406e-05,45;6,1932.4607103741155,1840,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-PlainEncoding-index-eager],cuda,,20,eq,False,0.15,PlainEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.00046423000094364397,0.0006235529999685241,0.0004941232918952563,3.823156751902281e-05,0.00047162499868136365,8.206100073948619e-05,502;0,2023.7864039244257,1771,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,DictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.00047397900016221683,0.0040506860004825285,0.0005114212191777756,8.764280425864495e-05,0.0005049780011177063,2.9656001970579382e-05,5;32,1955.3353722939469,1889,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.00047622300007788,0.0006509449995064642,0.0004884531083870769,9.961095829768623e-06,0.0004870644997936324,5.620999218081124e-06,145;126,2047.279427296725,2048,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,DictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.0004813429986825213,0.002105485000356566,0.0004924375557358936,3.721468771965697e-05,0.0004900700005237013,5.215500095800962e-06,15;99,2030.7143278412434,2028,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,DictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.0005125320003571687,0.0007748600000923034,0.0005254755578387957,9.366471152361122e-06,0.0005239139991317643,6.54299947200343e-06,161;85,1903.0380863248026,1902,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,UnsortedDictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0005679179994331207,0.0015002660002210177,0.0006317026049678645,5.8519515132728533e-05,0.00060124050014565,0.00010483850019227248,374;2,1583.0233912853207,1496,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-mask-compile],cpu,,20,prefix,True,0.15,UnsortedDictionaryEncoding,True,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0005856820007466013,0.004669810999985202,0.0006755223576106844,0.00015901136466488433,0.0006782820009902935,0.000114938002298004,10;6,1480.335904109806,1538,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,UnsortedDictionaryEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.0006024230006005382,0.0012932739991811104,0.0006787381379481531,5.4978474473212694e-05,0.000693334999596118,0.00010019825049312203,519;4,1473.3222491711333,1631,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,UnsortedDictionaryEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.0006278210003074491,0.004662145998736378,0.0007038122682171737,0.00011903709792685332,0.0007250460002978798,9.653100050854846e-05,6;3,1420.8334312402642,1331,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0006453039986809017,0.0028016559990646783,0.0007746349535867744,7.766097895367202e-05,0.0007718650003880612,3.957499939133413e-05,210;201,1290.9306446471633,1314,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-CDictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,CDictionaryEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0006474389992945362,0.0039523100003862055,0.0007313623616959478,0.00010967981505269556,0.0007300849993043812,5.917525049881078e-05,8;8,1367.3112705459869,1493,1
